source,target,length
41672728,41573841,9
3345716296,41573941,9
41763648,41573995,9
41913931,41967419,9
41662628,41573946,9
41520751,41573941,9
3844423470,41494603,9
41914023,41588018,9
41602745,5013837645,9
41565984,5078563599,9
41851754,41573941,9
41851745,8703186571,9
42208446,8703186560,9
320384299,41501559,9
41619149,41573941,9
41954483,41501559,9
41914061,41967419,9
42462378,41588018,9
42577045,2974049890,9
42462355,41588018,9
41914075,41967419,9
2625359013,2714317928,9
2625359006,330683940,9
3844423369,41494603,9
8813118513,330683940,9
41632063,41573841,9
5668932816,7241586275,9
3101265427,2714317928,9
5725212545,5013837645,9
41693613,41573949,9
41520478,41573960,9
42208545,5078563599,9
42266866,41573902,9
42208524,41573902,9
41520512,2714317928,9
41922621,41573985,9
42266869,41501559,9
41819120,5078563599,9
42512663,41573995,9
41535694,41501559,9
41759064,41573941,9
41520559,2974049890,9
41851835,41501559,9
41594776,5078563599,9
41660286,41573941,9
41779104,5078563599,9
41775499,41573906,9
41529740,2714317928,9
41529742,2714317928,9
5165002589,41573995,9
41692986,2704829996,9
41873820,5078563599,9
3101265422,2714317928,9
41533500,41588018,9
41495520,41494603,9
41631093,41573841,9
42273849,41573960,9
42273769,41573949,9
42674885,41573941,9
321006249,5078563599,9
41698518,41573841,9
41652836,41573841,9
2714317980,41573995,9
41514149,41573841,9
41533555,41588018,9
41710756,5078563599,9
7125038251,2714317928,9
41638635,41573841,9
41533561,41501559,9
41710773,5078563599,9
42537658,41573946,9
41662985,41573985,9
41533571,41501559,9
41682177,41573880,9
330699566,7243234049,9
321006077,5078563599,9
41682181,41501559,9
41662613,4084525376,9
41576909,7243234049,9
41593215,41494603,9
42404845,41573841,9
41535649,8703186571,9
41495510,41494603,9
41695415,41573932,9
42480393,2974049890,9
5757681321,41501559,9
41495478,41573841,9
41495476,41573841,9
42578723,2704829996,9
41812289,41573941,9
3940260932,8703186569,9
2065989266,5013837645,9
2065989254,330683940,9
2065989244,330683940,9
41537586,8703186571,9
41855879,5078563599,9
1617023072,2714317928,9
41546640,330683940,9
41835307,41501559,9
8997529547,41573841,9
2263218383,41501559,9
4347900925,7241586275,9
42275093,4084525376,9
41495355,41501559,9
41495347,41501559,9
41746538,41573995,9
41552991,41573941,9
41593700,2704829986,9
41190762,41573949,9
3101231145,7243234049,9
42612839,41501559,9
42466187,330683969,9
5398668049,7243234049,9
2916726375,41573995,9
41657064,41573932,9
41638541,7241586275,9
42264005,41501559,9
41657053,7241586275,9
41638551,41573941,9
41657042,8703186569,9
41638555,41573941,9
3590609564,41573985,9
42596085,41573949,9
41657017,8703186560,9
41657007,330683969,9
316505085,41573841,9
41591431,41573946,9
41641491,41967419,9
42264085,41494603,9
321308199,41573906,9
41641503,41573841,9
41638571,5078563599,9
3983483486,330683940,9
3983483485,4084525376,9
42584043,41573902,9
41655988,41501559,9
321308194,41573906,9
41588853,41573841,9
42203012,5078563599,9
41781034,41573841,9
1497998144,7243234049,9
255936359,7243234049,9
8937701878,8703186571,9
41641195,8703186569,9
41958369,41573906,9
41744464,41573880,9
41592055,41573960,9
41592057,41573960,9
41563669,41967419,9
41859629,41967419,9
42584061,41573902,9
41615732,4084525376,9
41941911,41573841,9
41837723,41573841,9
41837717,41573841,9
42040212,7243234049,9
1501648829,41573985,9
41689920,2704829986,9
4347479700,8703186571,9
42355152,41573941,9
3940114065,8703186569,9
41493626,41573941,9
42355139,41573932,9
8874116806,41588018,9
41797336,8703186571,9
8937701877,8703186571,9
5757680618,41501559,9
41564230,5078563599,9
1497998208,7243234049,9
42312545,41573949,9
8464164201,7241586275,9
3442669477,5078563599,9
41624255,330683940,9
3931743886,8703186571,9
2764948930,7241586275,9
316516027,41967419,9
3983489075,330683940,9
41712808,41588018,9
41662498,41573841,9
42354992,41501559,9
41771136,41573960,9
41967365,41967419,9
1499493860,7243234049,9
41565319,2704829992,9
41869294,41967419,9
2321431315,5013837645,9
42304155,41573841,9
418955519,2714317928,9
42482860,5078563599,9
3983483042,330683940,9
42516886,41573941,9
41563590,41494603,9
5908354635,41501559,9
41493623,41573941,8
41593701,2704829986,8
41634942,41494603,8
42504412,8703186571,8
256933445,7243234049,8
42208520,41573902,8
321307528,41573906,8
42584059,41573902,8
41662543,41588018,8
41750037,41501559,8
41759062,41573941,8
42355130,41573941,8
41602484,5078563599,8
3838780259,8703186571,8
321285008,5078563599,8
2065989260,330683940,8
1497998201,7243234049,8
6888570461,7241586275,8
41535693,41501559,8
3940260937,8703186571,8
42516856,41573944,8
41894325,41967419,8
41736805,41573995,8
6581265420,7243234049,8
6581265421,7243234049,8
41715429,41573932,8
3642926131,2671959143,8
41563527,2714317928,8
8874116802,41588018,8
41715424,41573932,8
41859665,41967419,8
255819874,2714317928,8
41672724,41573841,8
41719629,41573932,8
41641188,8703186569,8
41662505,41573841,8
3844423142,41494603,8
42273767,41573949,8
924665500,2974049890,8
41545887,41494603,8
41698515,41573841,8
41570726,41573985,8
41501042,2704829996,8
42612916,8703186569,8
5822074196,41573985,8
42273739,41573995,8
321307505,41573906,8
41609849,7243234049,8
41957894,41501559,8
42269037,2704829986,8
5046026761,8703186569,8
41715918,8703186560,8
3981260853,41573960,8
41771133,41573960,8
41655413,2704829986,8
41533452,41573841,8
41835304,41501559,8
41941581,41573841,8
41556376,41573906,8
41837713,41573841,8
317701014,330683940,8
317691738,8703186571,8
3940114061,8703186571,8
41819113,5078563599,8
41641120,8703186569,8
41941917,41573841,8
42612265,5078563599,8
8937701889,41494603,8
41552989,41573941,8
1497998165,7243234049,8
5341183656,330683940,8
41750509,41573949,8
42203060,5078563599,8
41602743,5013837645,8
41914043,41588018,8
255929789,7243234049,8
255929788,7243234049,8
41692994,7243234049,8
42577736,8703186571,8
41873814,5078563599,8
41851048,41494603,8
41591428,41573946,8
4084510562,7241586275,8
3983483490,330683940,8
3844423445,41494603,8
2625359015,2714317928,8
3983483499,330683940,8
3846000121,8703186571,8
316880683,330683940,8
41602742,41573995,8
41914035,41588018,8
6154857994,41573941,8
41894348,41967419,8
41692979,2704829996,8
42271648,41573841,8
41763644,41573995,8
41779048,41573880,8
316870186,330683940,8
41533490,41588018,8
41662529,41494603,8
42294292,41573960,8
42523201,41619683,8
41602569,5078563599,8
41852597,7241586266,8
41778986,330683969,8
41851758,41573941,8
41564218,5078563599,8
42202990,5078563599,8
41619152,41573949,8
41655984,41501559,8
41563740,41573841,8
41594772,5078563599,8
41657062,41573932,8
41594766,5078563599,8
41825021,2704829986,8
42376003,41501559,8
41957806,41573949,8
3345713591,2974049890,8
41495514,41494603,8
41657107,41573960,8
41655983,41501559,8
41657109,41573949,8
3983456208,330683940,8
256516924,41573932,8
42293762,2974049890,8
41693610,41573949,8
41495477,41573841,8
3983483055,330683940,8
41533501,41588018,8
41657060,41573932,8
41657058,41573941,8
41851731,41573841,8
41954460,41501559,8
3414176394,5078563599,8
41657005,330683969,8
41501591,41501559,8
41851743,8703186571,8
41609841,2704829992,8
42376031,41501559,8
2625359004,330683940,8
42453389,2704829986,8
41851734,41573960,8
1617022813,2714317928,8
41779106,5078563599,8
41825453,41573841,8
41657050,7241586275,8
41594765,5078563599,8
41958367,41573906,8
4790498216,7243234049,8
41604294,330683940,8
42018126,2974049890,8
41501039,7243234049,8
42038742,41573946,8
41653552,4084525376,8
41683484,4084525376,8
8464164195,7241586275,8
41710779,5078563599,8
41682174,41573880,8
41773574,7243234049,8
41662584,2714317928,8
42401008,5078563599,8
41957919,41573841,8
5757680620,41501559,8
41710777,5078563599,8
3983463708,330683940,8
41533597,41573949,8
41259725,2974049890,8
330699455,7243234049,8
320047922,41501559,8
41638589,41501559,8
41710775,5078563599,8
41706795,41967419,8
6796044029,2704829986,8
41624851,2704829986,8
42272893,41573995,8
6796044030,2704829986,8
41941529,8703186569,8
41533590,41573949,8
3940243190,8703186569,8
41265232,7243234049,8
2860653270,41573995,8
3590609565,41573985,8
41744483,41573932,8
41683531,41573960,8
41770222,5078563599,8
41683546,41573960,8
42612830,41573841,8
41638553,41573941,8
41654984,41494603,8
41662601,330683940,8
41744492,41573932,8
42254483,330683969,8
41956635,41573841,8
41638574,5078563599,8
42280531,41573841,8
41639379,41501559,8
41631089,41573841,8
368051698,41494603,8
41926013,5078563599,8
41638532,41573985,8
41631106,41573841,8
321308121,41501559,8
41638616,41494603,8
41638596,41501559,8
339020701,41573960,8
41563439,41967419,8
41649435,2704829996,8
41714336,5013837645,8
2714317966,41573995,8
7125038250,2714317928,8
6701033509,330683969,8
41730251,41573949,8
8019704799,2714317928,8
3756578325,41573985,8
41662631,41573941,8
41592067,4084525376,8
41724478,41573932,8
41190767,41573949,8
41883108,4084525376,8
42612905,41573841,8
41638633,41573841,8
41592059,41573960,8
41503372,41494603,8
41514129,41573841,8
41563667,41967419,8
41563500,2714317928,8
321308004,41501559,8
41662620,41573949,8
41609233,41573880,8
8022891687,2714317928,8
41638581,5078563599,8
339020729,41573960,8
42537625,41573946,8
41190777,41573949,8
41565316,2704829992,8
330683931,41573985,7
42341636,7243234049,7
41674659,41573906,7
41662530,41494603,7
42202987,5078563599,7
41779152,41573932,7
41545885,41494603,7
255929937,7243234049,7
42612788,41494603,7
41651398,41494603,7
41609206,8703186571,7
42397831,41573932,7
41778983,330683969,7
41639377,41501559,7
41662602,330683940,7
6315724387,41573985,7
41588840,41588018,7
5078563652,5078563599,7
41714339,41573995,7
42397848,41573949,7
41941862,41573841,7
320088326,8703186560,7
41602740,41573995,7
42210515,41619683,7
41770224,5078563599,7
42408030,41573960,7
2625359016,2714317928,7
42355032,41501559,7
41563515,2714317928,7
41770221,5078563599,7
41744531,41573841,7
41674280,41619683,7
41619153,41573949,7
41695411,41573932,7
41679964,5078563599,7
41656987,5078563599,7
42441954,2704829986,7
41638577,5078563599,7
41564211,5078563599,7
41744490,41573932,7
42208437,41573880,7
42304226,41573946,7
41683555,41573960,7
337882496,41573932,7
3983483484,330683940,7
42304230,41573944,7
3627834399,41573960,7
41941394,2974049890,7
41563951,41501559,7
3458370354,41573960,7
41533587,41573949,7
41563972,7241586275,7
41914039,41588018,7
3983463704,330683940,7
41662626,41573946,7
339016266,41573960,7
42272887,2704829986,7
5046017342,8703186571,7
41533484,41588018,7
41715921,8703186560,7
321307546,41501559,7
41851053,41573902,7
41779453,2704829992,7
316870046,330683940,7
3846000112,8703186571,7
321307502,41573906,7
42208517,41573902,7
41819146,2974049890,7
339016278,41573960,7
41501589,41501559,7
3248854377,330683969,7
8269005072,5013837645,7
41638591,41501559,7
41695238,41573906,7
3841309921,41573941,7
337829641,330683969,7
41873787,41573902,7
41501538,41501559,7
41779110,5078563599,7
41586093,41573985,7
42452861,2704829996,7
41594763,5078563599,7
330683977,330683969,7
4084529110,7241586275,7
41594768,5078563599,7
41779145,41573941,7
41565310,2704829992,7
41819131,41565873,7
321307525,41573906,7
41559664,2704829996,7
41660261,41573941,7
41779081,8703186571,7
3641052711,4084525376,7
42304420,41501559,7
41638594,41501559,7
41763640,41573995,7
3983483050,330683940,7
41529805,5013837645,7
3983456162,4084525376,7
2595385071,2704829992,7
5013670097,2704829996,7
3983463705,330683940,7
41662527,8703186571,7
3983463711,4084525376,7
3983463712,4084525376,7
42341667,5013837645,7
41885426,2704830002,7
41563444,41967419,7
41632201,41573944,7
41190773,41573949,7
42577732,8703186571,7
42218947,41573841,7
41653554,4084525376,7
41650315,41573841,7
317675675,41494603,7
41632198,41573941,7
41602557,5078563599,7
41660257,41573941,7
321307521,41501559,7
41657000,330683969,7
41632197,41573941,7
2714317965,41573995,7
42703713,2974049890,7
317690041,41494603,7
1617023089,2714317928,7
41652363,2974049890,7
6581265418,7243234049,7
330699563,7243234049,7
41638623,41573841,7
41961184,4084525376,7
3981260854,41573960,7
41773582,7243234049,7
3641512632,2671959143,7
5371259411,41573941,7
41682171,41573880,7
41582913,7241586266,7
41706799,41967419,7
41957870,41573995,7
41632068,41573841,7
41825456,41573841,7
41670660,41573841,7
41744467,41573880,7
41773569,2704829996,7
41825460,41573841,7
41638618,41494603,7
41662622,41573949,7
41750492,41573949,7
41750496,41573949,7
41638619,41494603,7
41750516,41573949,7
1497998154,7243234049,7
41750519,41573949,7
41620277,41494603,7
42208393,41501559,7
3414176593,5078563599,7
42304211,41573946,7
3838780260,8703186571,7
41706852,41573841,7
41604295,330683940,7
3641512633,41573985,7
7181865656,41190841,7
2626664037,41573995,7
8019704786,2714317928,7
5200239393,41573906,7
41662650,2974049890,7
41641182,8703186569,7
3844423145,41494603,7
41630200,2714317928,7
41641210,8703186569,7
41719628,41573932,7
41617046,41501559,7
41719577,41573932,7
41786107,4084525376,7
2714317934,41573995,7
41698511,41573841,7
2714317975,2714317928,7
2714317944,41573995,7
41609857,7243234049,7
41592044,4084525376,7
41592073,4084525376,7
41662624,41573949,7
4084510567,7241586275,7
8937701884,41494603,7
41624849,2704829986,7
41698546,41573841,7
41638631,41573841,7
42537648,41573941,7
41770171,5078563599,7
5200239394,41573906,7
41837710,41573841,7
3940122116,8703186569,7
1499493451,7243234049,7
41563665,41967419,7
41592075,4084525376,7
41641118,8703186569,7
41730173,41573949,7
41724475,41573932,7
41779447,2704829986,7
41779434,2704829986,7
41619157,41573949,7
41633341,2974049890,7
41657049,7241586275,7
41954421,41501559,7
41638534,41573985,7
42489565,41967419,7
41657025,41501559,7
41624258,330683940,7
41770195,330683969,7
41683527,41573960,7
41657054,41573960,7
42489548,41967419,7
42441946,2704829992,7
3844423368,41494603,7
42012524,41573985,7
41500385,41573995,7
5341183662,7241586266,7
41812285,41573941,7
42304215,41573946,7
8084775623,7241586275,7
41649434,2704829996,7
42284677,8703186569,7
41519658,41573960,7
41655982,41501559,7
2625359002,330683940,7
8084775628,7241586275,7
5333560369,330683940,7
3345713588,2974049890,7
41593150,8703186571,7
41593146,41494603,7
41606188,5078563599,7
41500387,5013837645,7
42375999,41501559,7
41319297,2974049890,7
41662509,41573841,7
42040330,7243234049,7
7265060651,5078563599,7
41657111,41573941,7
2625358994,330683940,7
41689915,2704829986,7
3940243181,8703186571,7
41638531,41573985,7
41657106,41573960,7
3940243176,8703186569,7
41689917,2704829986,7
41631081,41573841,7
3530910860,5013837645,7
41853699,41494603,7
41650357,41573841,7
339016275,41573960,6
41763493,41573985,6
41662653,41573906,6
5671451785,2974049890,6
41662532,41494603,6
41565974,5078563599,6
1370325192,2704830002,6
6283476043,2714317928,6
41500384,41573995,6
42692945,41967419,6
3983422067,41573949,6
41662648,2974049890,6
2714317953,41573995,6
339016263,41190841,6
41564200,2974049890,6
42269030,2704829986,6
41662531,41494603,6
5894059167,41494603,6
41941399,41573906,6
41679959,5078563599,6
41713148,41967419,6
41779149,41573932,6
41582923,4084525376,6
41941495,41573880,6
41957890,41501559,6
41714369,5013837645,6
3844423397,41494603,6
41632171,41573944,6
41662647,2974049890,6
4084527689,7241586275,6
2714317987,2714317928,6
6283476302,2714317928,6
41529813,41573995,6
2714285062,2704829986,6
41662520,41573841,6
8269005069,5013837645,6
4321248025,41501559,6
41647704,8703186569,6
41957839,8703186569,6
41662581,2714317928,6
5341183669,7241586266,6
41941481,41573880,6
41533468,41588018,6
3841311104,41573946,6
41779444,2704829986,6
41599582,41190841,6
42595046,2974049890,6
41941433,41573902,6
41565856,2974049890,6
41533524,2974049890,6
41565859,41565873,6
2139420573,41573841,6
41779078,8703186571,6
5078563608,5078563599,6
41529793,5013837645,6
5341183677,330683940,6
3101178332,7243234049,6
339016280,41190841,6
41873789,41573902,6
41582925,4084525376,6
41941869,41573841,6
41563950,41501559,6
41563662,41967419,6
41695410,41573932,6
41779138,41573941,6
41565303,2704829996,6
41563976,41573941,6
41564004,41573932,6
41941550,8703186571,6
3940122129,8703186571,6
3983409546,41573946,6
2714318003,2714317928,6
8874310161,8703186571,6
41877036,41494603,6
41941426,41573906,6
41662559,41588018,6
42304265,41573932,6
41778978,330683969,6
3841311106,41573946,6
42208586,41573960,6
41779203,41573841,6
41851727,41573985,6
41851112,41573841,6
41851124,41573841,6
317692460,41494603,6
41638528,41573985,6
41698505,41573841,6
41654981,41494603,6
41786106,4084525376,6
41786110,4084525376,6
5200239384,41573906,6
3983383334,41573946,6
42354932,41573841,6
330683932,2671959143,6
41715927,8703186560,6
41501904,41573946,6
2915600598,41619683,6
41819109,5078563599,6
41819134,41565873,6
41606152,41494603,6
41819144,2974049890,6
41606168,5078563599,6
41606169,8703186560,6
3627834400,41573960,6
41851102,330683969,6
41851083,5078563599,6
41851056,41573902,6
41851024,41573893,6
330683976,330683969,6
41588313,2704830002,6
5261052497,5013837645,6
42304472,41573995,6
8703186592,8703186569,6
339039929,4084525376,6
3940243173,8703186569,6
42462389,41588018,6
41519655,41573960,6
41683493,4084525376,6
41954428,41501559,6
41780229,41573932,6
6326372889,41573917,6
41719572,41573932,6
42424111,41619683,6
41298988,41565873,6
41719623,41573932,6
42413078,2974049890,6
3458373531,330683969,6
41670666,41573841,6
41670667,41573841,6
41606208,330683969,6
41966670,330683969,6
3642940510,2714317928,6
41625892,41619683,6
41625886,2704830002,6
41625884,7243234049,6
41624261,330683940,6
8084775629,7241586275,6
41657055,41573960,6
41853704,8703186560,6
1497998148,7243234049,6
42263432,41565873,6
5147338954,41573995,6
41837707,41573841,6
41641179,8703186569,6
41617047,41501559,6
41494627,41494603,6
41641209,8703186569,6
41674278,2704830006,6
321308193,41501559,6
321308190,41501559,6
3983386198,41573932,6
3983386203,41573932,6
41609200,8703186571,6
41190824,41573949,6
41656855,41494603,6
9164212030,2714317928,6
41606256,41573902,6
41591202,41573841,6
5333539971,330683940,6
41770169,5078563599,6
41545882,41494603,6
41770192,330683969,6
41740866,2974049890,6
41639373,41501559,6
41639375,41501559,6
321297975,2974049890,6
41682168,41573880,6
2910210039,7243234049,6
41773566,2704829996,6
316546732,41573841,6
41773551,7243234049,6
41593157,8703186571,6
41655981,41501559,6
41852605,4084525376,6
41672747,41573841,6
41771154,41573949,6
41830283,330683940,6
41640299,5078563599,6
41593148,41494603,6
1496913456,7243234049,6
41654663,41573985,6
6177484309,8703186571,6
2595385067,2704829992,6
42208386,41501559,6
41594761,5078563599,6
41652364,41573908,6
41849055,41573841,6
5100196098,8703186571,6
4084510561,7241586275,6
41552984,41573941,6
41660260,41573941,6
41660258,41573932,6
41538194,41573906,6
7181865655,41190841,6
41620280,41494603,6
41620278,41494603,6
41915337,2671959143,6
339039410,41573941,6
42208388,41501559,6
41501587,41501559,6
2625358988,330683940,6
41553434,41573906,6
42208582,7241586275,6
42208612,41573949,6
42208619,41573941,6
42208560,5078563599,6
41586094,41573985,6
41602555,5078563599,6
6315724401,41573985,6
41750486,41573949,6
41602739,41573995,6
41701100,41619683,6
41988090,2704829992,6
41701108,41619683,6
339038076,41573946,6
41832358,41565873,6
41604297,330683940,6
41668921,2704829986,6
3248854378,330683969,6
3940238243,8703186571,6
3983463698,4084525376,6
41883110,4084525376,6
41653456,2974049890,6
3458370356,4084525376,6
3458370355,41573960,6
41587981,41573941,6
41593714,2704829986,6
42577631,8703186571,6
42341619,7243234049,6
41591199,41573841,5
2488372369,41573995,5
2910210025,7243234049,5
3841311130,41573949,5
41683524,41573960,5
41771126,41573960,5
1554210942,41573960,5
41565862,41565873,5
41830285,330683940,5
41640300,5078563599,5
41640289,41565873,5
41662524,41573841,5
41750484,41573949,5
3983456179,4084525376,5
317445418,330683969,5
3458373537,330683969,5
3983409553,41573941,5
41976171,2704829986,5
41639372,41501559,5
41877031,41573845,5
41632096,41588018,5
41662561,41588018,5
6326459952,2974049890,5
41717975,41190841,5
42270223,7243234049,5
41849042,41967419,5
41565855,2974049890,5
3841311092,41573944,5
41647702,8703186569,5
3841311101,41573946,5
41506544,41573941,5
41746580,41573995,5
5721658646,5078563599,5
42485577,41573985,5
41655980,41501559,5
2626242375,2714317928,5
2626242376,2714317928,5
41573831,41573841,5
41766443,41619683,5
2941419364,2974049890,5
41553438,41573906,5
41801174,2704830002,5
41588311,2704830002,5
41563660,41967419,5
4825953797,2704830002,5
330683974,330683969,5
42208565,5078563599,5
330683964,330683940,5
41883112,4084525376,5
41563605,2974049890,5
41599580,41190841,5
42517119,2704829992,5
330683946,330683940,5
41190826,41573949,5
42208597,41573960,5
3523602073,5013837645,5
4157105958,2704829996,5
41588335,41588026,5
41837698,41573841,5
41961180,4084525376,5
41500382,41573995,5
41832353,41573917,5
41656825,41494603,5
41656838,41494603,5
41832318,4084525376,5
41564001,41573932,5
41563977,41573941,5
6326474392,41573917,5
3730312991,41573932,5
41679954,2974049890,5
41713448,41573941,5
42284689,8703186569,5
3872996560,4084525376,5
41968333,8703186560,5
41730258,41190841,5
41853685,41573841,5
2625359021,2714317928,5
316007232,41573995,5
41621113,41619683,5
41877021,41494603,5
41533528,2974049890,5
41770258,41573949,5
41671358,41573906,5
42211753,2974049890,5
2892569051,41573932,5
2892569079,41573932,5
42254473,330683969,5
41941546,8703186571,5
41638521,5013837645,5
5176314770,5013837645,5
41671356,41573906,5
42210521,41619683,5
41582927,4084525376,5
41654979,41494603,5
42286456,5013837645,5
8874310159,8703186571,5
8874310158,8703186571,5
41800506,41565873,5
41587941,41573941,5
41719622,41573932,5
5200239386,41573906,5
339016261,41190841,5
41941572,41573841,5
41654668,41573985,5
41654666,41573985,5
41653455,2974049890,5
41670669,41573841,5
41605233,2714317928,5
6283476303,2714317928,5
5078563605,5078563599,5
41851026,41573893,5
41604298,330683940,5
41851059,41573902,5
41851079,5078563599,5
8269005064,5013837645,5
41851100,330683969,5
41847667,41573946,5
6901814459,41619683,5
41851121,41573841,5
41752392,7241586266,5
339016282,41190841,5
42038708,41573946,5
41620279,41494603,5
41941490,41573880,5
3101178343,2714317928,5
41668922,2704829986,5
41668919,2704829986,5
41668918,2704829986,5
41606244,5078563599,5
3940122122,8703186571,5
41606257,41573902,5
41826505,2704829992,5
41582921,4084525376,5
41662655,41573906,5
41606274,4084525376,5
3940122133,8703186571,5
5333539972,330683940,5
41632074,41573841,5
41770152,41501559,5
41770158,41573880,5
3940122130,8703186569,5
41770176,41573899,5
41695385,41573932,5
330683934,2671959143,5
41668929,2704829986,5
41941469,41501559,5
41606170,8703186560,5
330699470,7243234049,5
3458370357,4084525376,5
41941441,41573899,5
41715933,8703186560,5
41941412,41573906,5
315719112,41573841,5
8121993432,5078563599,5
4084510568,7241586275,5
41819136,41565873,5
41606148,8703186571,5
41812277,41573941,5
41570712,41573985,5
41606154,41494603,5
42040306,7243234049,5
41606156,41494603,5
41606167,5078563599,5
368049136,41573845,5
42208591,41573960,5
42397869,41494603,5
41501539,41501559,5
41708485,41573902,5
41625893,41619683,5
5894059166,41494603,5
41625888,2704830002,5
41660291,41573941,5
41954411,41501559,5
41780227,41573932,5
41660292,41573941,5
41763889,41501559,5
42480284,2704829992,5
41298987,41565873,5
41594759,5078563599,5
3983274697,7241586275,5
42413075,2974049890,5
42284301,41573880,5
41625883,7243234049,5
41609836,2704829992,5
2714317964,41573995,5
42304195,41573960,5
41464957,41573932,5
41775485,41573906,5
4084526282,7241586275,5
5894059169,41494603,5
3983421262,41573941,5
42544807,41588026,5
41682164,41573880,5
41593712,2704829986,5
2714318017,2714317928,5
320088385,8703186560,5
2595401347,2704829988,5
3940238241,8703186569,5
41740868,2974049890,5
41496408,41501559,5
3983422059,41573946,5
41740875,41573908,5
41873801,41501559,5
41714366,5013837645,5
42304253,41573941,5
42304413,41501559,5
42304353,41494603,5
41873795,41573902,5
41625891,2704830006,5
41494761,2704829992,5
42544819,41588026,5
4347900912,7241586275,5
41545877,41494603,5
2714285070,2704829986,5
41609198,8703186571,5
41546648,7241586266,5
41514028,41573893,5
42266887,41573899,5
3983295350,41573944,5
41698169,41573995,5
42430595,41967419,5
42266917,41573899,5
41501902,41573946,5
42304368,2974049890,5
6796044193,2704829996,5
41501582,41501559,5
41770153,41501559,4
1370325190,2704829996,4
41719302,41573941,4
339039760,41573960,4
41650336,41573841,4
41621115,41619683,4
330683937,2671959143,4
339017924,41573941,4
330683945,330683940,4
41671362,41573906,4
41654681,41573985,4
41770178,41573899,4
41740876,41573908,4
41632076,41573841,4
41695387,41573932,4
1387060412,2704829996,4
41855569,41573902,4
330683972,330683969,4
41770234,41573941,4
41588333,41588026,4
41610751,2704830002,4
41654679,41573985,4
1387060396,2704829988,4
41851062,41573899,4
2595401290,2704829994,4
41883123,7241586275,4
3872996559,4084525376,4
317677160,8703186571,4
6326459970,2974049890,4
41638513,41573995,4
41855526,8703186560,4
41976169,2704829986,4
41941543,8703186571,4
41501025,2704829992,4
339016259,41190841,4
41587976,41573941,4
41593710,2704829986,4
41531492,42260149,4
41662564,42260149,4
5721658643,5078563599,4
2595401343,2704829986,4
5721658656,41573917,4
4346605161,5013837645,4
337827148,41573974,4
41746582,41573995,4
41724482,41573932,4
41850211,8703186564,4
41573833,41573841,4
41638526,41573985,4
3940238250,8703186569,4
41801133,2704830002,4
339039677,41190841,4
41801171,2704830002,4
41708414,41573841,4
41606291,41573949,4
41606287,41190841,4
41855880,2974049890,4
41606157,41494603,4
41752397,7241586266,4
41606196,41494603,4
41606192,8703186560,4
9143759910,330683940,4
255820882,255820887,4
41609834,2704829992,4
41855596,8703186560,4
41514026,41573893,4
41606166,5078563599,4
41941893,41573841,4
41634215,2704829986,4
41941838,41573946,4
5200239624,330683940,4
41941464,41501559,4
41662641,2974049890,4
41708441,5078563599,4
5078563644,5078563599,4
2714317958,41573995,4
2714317956,2714317928,4
41606147,8703186571,4
5201685457,2974049890,4
41708456,41573899,4
1799680779,41573985,4
41708486,41573902,4
8121993448,2974049890,4
41851032,41573880,4
41851037,41573841,4
41819106,5078563599,4
5200239402,5078563599,4
41855884,41573908,4
41606207,330683969,4
41752826,2704829992,4
4347900931,4084525376,4
41941371,2974049890,4
41956514,41588026,4
6581270715,2704829996,4
4084526285,7241586275,4
41606285,41573960,4
41683522,41573960,4
41683499,4084525376,4
339016283,41190841,4
339016284,41573955,4
41506543,41573941,4
41851150,41573949,4
41851138,41573960,4
41582920,4084525376,4
5894059164,41573845,4
4347900936,7241586275,4
42489592,41967419,4
41851135,41573941,4
41786116,4084525376,4
41582918,4084525376,4
2714285066,7243234049,4
41587942,41573941,4
41695439,41573932,4
42669841,41967419,4
41606250,41501559,4
41894956,41573906,4
2714285067,2704829986,4
42211740,2974049890,4
41682161,41573880,4
41736797,41573995,4
42273786,41967419,4
41961203,41573941,4
3940122121,8703186569,4
41660267,41573941,4
41873793,41573902,4
41494760,2704829992,4
2626242368,2714317928,4
339037274,41573944,4
339038064,41573946,4
41832296,41573944,4
41873802,41501559,4
42273859,41573955,4
41701110,41619683,4
42266919,41573899,4
41501575,41501559,4
3642659431,41573938,4
41640291,41565873,4
42580139,41573941,4
42304401,41573906,4
255820323,7243234049,4
321004812,41573906,4
41592077,4084525376,4
41496409,41501559,4
41830286,330683940,4
2625359028,2714317928,4
41656824,41494603,4
41961215,41573932,4
41625894,41619683,4
3940122124,8703186571,4
41625880,7243234049,4
41750478,41573960,4
317689870,41588018,4
41750553,41573960,4
7290633837,41573949,4
41853706,330683969,4
41714362,5013837645,4
41632218,41573941,4
41652367,41573908,4
41501541,41501559,4
41594808,5078563599,4
41594758,5078563599,4
41832337,7241586266,4
41565865,41565873,4
41877025,41573845,4
41625889,2704830002,4
41656852,41494603,4
41775480,41573906,4
41913461,2704830006,4
41877020,41573845,4
42008072,41573880,4
41656832,41494603,4
3940122125,8703186571,4
3844423453,41494603,4
41594803,41565873,4
41800495,41573850,4
6283476296,2714317928,4
41873828,41573941,4
6901814452,41619683,4
41672719,41573841,4
41847674,41573946,4
41651664,41573911,4
2129498949,2714317928,4
2595385125,2704829986,4
41873838,41573949,4
2910210014,7243234049,4
41765713,41573985,4
2714318022,2714317928,4
41710788,2974049890,4
